ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2,Date
7023266,Donovan Clingan,POR,WAS,ESTIMATED STARTER,12100,33.3,13.32,20,59.9,C,,26022025
7023267,Isaiah Collier,UTA,SAC,ESTIMATED STARTER,11570,27.3,10.92,16.4,49.1,PG,,26022025
7023268,Cody Williams,UTA,SAC,,6000,11,4.4,6.6,19.8,SF,,26022025
7023270,Pacome Dadiet,NYK,PHI,,6000,2.8,1.12,1.7,5,SG,SF,26022025
7023271,Zaccharie Risacher,ATL,MIA,ESTIMATED STARTER,9150,23.5,9.4,14.1,42.3,SF,PF,26022025
7023272,Nikola Topic,OKC,BKN,OUT OF GAME,6000,0,0,0,0,PG,,26022025
7023275,Alex Sarr,WAS,POR,OUT OF GAME,11520,0,0,0,0,C,,26022025
7023276,AJ Johnson,WAS,POR,,6000,0,0,0,0,SG,PG,26022025
7023277,Keshad Johnson,MIA,ATL,OUT OF GAME,6000,0,0,0,0,SF,,26022025
7023278,Pelle Larsson,MIA,ATL,,6000,0,0,0,0,SG,SF,26022025
7023284,Isaiah Crawford,SAC,UTA,,6000,0,0,0,0,PF,,26022025
7023285,Isaac Jones,SAC,UTA,,6000,0,0,0,0,PF,C,26022025
7023286,Justin Edwards,PHI,NYK,,7510,13.1,5.24,7.9,23.6,SF,PF,26022025
7023287,Adem Bona,PHI,NYK,,6000,12.3,4.92,7.4,22.1,C,,26022025
7023290,Anton Watson,BOS,DET,,6000,0,0,0,0,SF,,26022025
7023292,Kevin McCullar,NYK,PHI,OUT OF GAME,6000,0,0,0,0,SF,,26022025
7023293,Tyler Kolek,NYK,PHI,,6000,0,0,0,0,PG,,26022025
7023294,Ariel Hukporti,NYK,PHI,,6000,13.9,5.56,8.3,25,C,,26022025
7023297,Johnny Furphy,IND,TOR,,6000,0,0,0,0,SG,SF,26022025
7023299,Enrique Freeman,IND,TOR,OUT OF GAME,6000,0,0,0,0,PF,C,26022025
7023300,Cam Christie,LAC,CHI,,6000,0,0,0,0,SG,,26022025
7023306,Ajay Mitchell,OKC,BKN,OUT OF GAME,6000,0,0,0,0,PG,,26022025
7023307,Alex Ducas,OKC,BKN,OUT OF GAME,6000,0,0,0,0,SG,,26022025
7023308,Ulrich Chomche,TOR,IND,OUT OF GAME,6000,0,0,0,0,C,,26022025
7023309,Branden Carlson,OKC,BKN,OUT OF GAME,6000,0,0,0,0,C,,26022025
7023310,Jonathan Mogbo,TOR,IND,,6370,22.8,9.12,13.7,41,C,,26022025
7023311,Jamal Shead,TOR,IND,,6000,14.1,5.64,8.5,25.4,PG,,26022025
7023312,Daniss Jenkins,DET,BOS,,6000,0,0,0,0,PG,,26022025
7023316,Reece Beekman,BKN,OKC,,6000,4.4,1.76,2.6,7.9,PG,,26022025
7023319,N'Faly Dante,HOU,SAS,,6000,0,0,0,0,C,,26022025
7023321,Harrison Ingram,SAS,HOU,,6000,0,0,0,0,SF,PF,26022025
7023322,Kyle Filipowski,UTA,SAC,,9090,19.2,7.68,11.5,34.6,C,,26022025
7023323,Bobi Klintman,DET,BOS,,6000,0,0,0,0,PF,,26022025
7023349,Riley Minix,SAS,HOU,OUT OF GAME,6000,0,0,0,0,SF,PF,26022025
7023369,Isaiah Stevens,MIA,ATL,OUT OF GAME,6000,0,0,0,0,PG,,26022025
7023375,Jack McVeigh,HOU,SAS,,6000,0,0,0,0,SF,,26022025
7023867,Trentyn Flowers,LAC,CHI,OUT OF GAME,6000,0,0,0,0,SF,,26022025
7023898,Jahmir Young,CHI,LAC,,6000,0,0,0,0,PG,,26022025
7023908,Emanuel Miller,CHI,LAC,,6000,0,0,0,0,PF,,26022025
7023911,Alex Reese,PHI,NYK,OUT OF GAME,6000,0,0,0,0,SG,,26022025
7023914,RayJ Dennis,IND,TOR,,6000,0,0,0,0,PG,,26022025
7023917,Tolu Smith,DET,BOS,OUT OF GAME,6000,0,0,0,0,C,,26022025
7023918,Jamison Battle,TOR,IND,OUT OF GAME,6000,0,0,0,0,SF,,26022025
7023928,Elijah Harkless,UTA,SAC,,6000,0,0,0,0,PG,,26022025
