Slate_ID,Player_ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2,FPPG,Form,Playing Status,Score,Selected %,Exclude,PG,SG,SF,PF,C,Dual_Position,Viable_Player,Value,Pos_Value_Rank,Pos2_Value_Rank,Viable_PG_Count,Avg_PG_Value,Viable_SG_Count,Avg_SG_Value,Viable_SF_Count,Avg_SF_Value,Viable_PF_Count,Avg_PF_Value,Viable_C_Count,Avg_C_Value,Unnamed: 13
26022025,7022308,Anfernee Simons,POR,17,0,13490,37.8,15.12,22.7,68.0,SG,PG,31.94,34.75,IN STARTING LINEUP,32.0,14.0,,1,1,0,0,0,1,1,2.802075612,6.0,4.0,40.0,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022321,Svi Mykhailiuk,UTA,13,1,6660,5.9,2.36,3.5,10.6,SF,SG,17.53,14.5,,0.0,0.0,,0,1,1,0,0,1,0,0.885885886,36.0,20.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022332,Jalen Brunson,NYK,11,0,16730,46.9,18.76,28.1,84.4,PG,,42.35,40.5,IN STARTING LINEUP,50.75,32.0,,1,0,0,0,0,0,1,2.80334728,3.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022333,Landry Shamet,NYK,11,1,6000,4.3,1.72,2.6,7.7,SG,SF,6.66,9.25,,1.25,0.0,,0,1,1,0,0,1,0,0.716666667,33.0,24.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022334,Trae Young,ATL,8,0,18860,51.9,20.76,31.1,93.4,PG,,46.47,50.83,IN STARTING LINEUP,30.0,2.0,,1,0,0,0,0,0,1,2.751855779,6.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022335,Mikal Bridges,NYK,11,0,11320,26.8,10.72,16.1,48.2,SF,SG,29.8,26.75,IN STARTING LINEUP,42.0,23.0,,0,1,1,0,0,1,1,2.367491166,17.0,10.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022348,Aaron Holiday,HOU,14,1,6130,13.5,5.4,8.1,24.3,PG,,9.46,12.33,,3.25,2.0,,1,0,0,0,0,0,1,2.20228385,28.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022352,Shai Gilgeous-Alexander,OKC,1,0,20910,58.4,23.36,35.0,105.1,PG,,52.4,59.0,IN STARTING LINEUP,45.0,4.0,,1,0,0,0,0,0,1,2.792922047,4.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022355,Lonnie Walker,PHI,9,1,6000,12.8,5.12,7.7,23.0,SG,SF,10.13,10.13,,5.25,1.0,,0,1,1,0,0,1,1,2.133333333,26.0,19.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022366,Duncan Robinson,MIA,0,1,7280,18.3,7.32,11.0,32.9,SG,,19.15,13.0,,40.75,0.0,,0,1,0,0,0,0,1,2.513736264,16.0,,,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022376,Kenrich Williams,OKC,1,1,6000,6.5,2.6,3.9,11.7,PF,,13.28,6.0,,0.0,0.0,,0,0,0,1,0,0,0,1.083333333,32.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022379,Isaiah Hartenstein,OKC,1,0,13230,30.5,12.2,18.3,54.9,C,,34.82,25.58,IN STARTING LINEUP,22.0,0.0,,0,0,0,0,1,0,1,2.305366591,22.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,37.0,1.875950065,
26022025,7022398,Jordan McLaughlin,SAS,5,1,6000,0.0,0.0,0.0,0.0,PG,,4.62,2.17,,6.5,0.0,,1,0,0,0,0,0,0,0.0,44.5,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022416,Drew Eubanks,LAC,3,1,6000,9.4,3.76,5.6,16.9,C,,14.11,5.5,,9.25,0.0,,0,0,0,0,1,0,0,1.566666667,33.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022478,Haywood Highsmith,MIA,0,1,6000,0.0,0.0,0.0,0.0,SF,PF,15.33,7.83,,36.25,0.0,,0,0,1,1,0,1,0,0.0,42.0,24.5,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022506,Coby White,CHI,7,1,12080,32.6,13.04,19.6,58.7,SG,SF,31.78,33.42,IN STARTING LINEUP,27.75,13.0,,0,1,1,0,0,1,1,2.698675497,8.0,6.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022512,Talen Horton-Tucker,CHI,7,1,6000,0.0,0.0,0.0,0.0,SG,SF,10.95,3.17,,0.0,0.0,,0,1,1,0,0,1,0,0.0,40.0,31.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022516,Jordan Poole,WAS,12,0,13700,35.3,14.12,21.2,63.5,PG,,36.06,28.75,IN STARTING LINEUP,39.25,7.0,,1,0,0,0,0,0,1,2.576642336,17.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022519,Jalen McDaniels,WAS,12,1,6000,0.0,0.0,0.0,0.0,SF,PF,1.75,1.75,,0.0,0.0,,0,0,1,1,0,1,0,0.0,42.0,24.5,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022528,Terance Mann,ATL,8,1,6460,15.9,6.36,9.5,28.6,SG,PG,14.11,13.08,,26.5,1.0,,1,1,0,0,0,1,1,2.46130031,20.0,8.0,40.0,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022536,Tyler Herro,MIA,0,0,17020,47.8,19.12,28.7,86.0,PG,,41.23,45.67,IN STARTING LINEUP,50.0,8.0,,1,0,0,0,0,0,1,2.808460635,2.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022541,Keldon Johnson,SAS,5,1,8160,20.5,8.2,12.3,36.9,SF,PF,21.45,29.0,,32.75,6.0,,0,0,1,1,0,1,1,2.512254902,12.0,11.0,,1.781900011,,1.737403839,47.0,1.664531032,44.0,1.857137698,,1.875950065,
26022025,7022543,RJ Barrett,TOR,6,0,15490,44.5,17.8,26.7,80.1,SF,SG,40.56,40.75,IN STARTING LINEUP,25.5,15.0,,0,1,1,0,0,1,1,2.872821175,2.0,1.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022545,Cameron Johnson,BKN,10,0,12810,31.4,12.56,18.8,56.5,PF,SF,31.92,30.92,IN STARTING LINEUP,37.25,1.0,,0,0,1,1,0,1,1,2.451209992,18.0,14.0,,1.781900011,,1.737403839,47.0,1.664531032,44.0,1.857137698,,1.875950065,
26022025,7022569,Luguentz Dort,OKC,1,0,8160,21.3,8.52,12.8,38.3,SF,SG,21.47,13.0,IN STARTING LINEUP,8.75,2.0,,0,1,1,0,0,1,1,2.610294118,9.0,5.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022573,Amir Coffey,LAC,3,1,7050,16.5,6.6,9.9,29.7,SG,SF,16.89,16.42,,28.25,1.0,,0,1,1,0,0,1,1,2.340425532,21.0,15.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022575,Garrison Mathews,ATL,8,1,6000,0.0,0.0,0.0,0.0,SG,SF,14.06,4.75,,0.0,0.0,,0,1,1,0,0,1,0,0.0,40.0,31.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022675,Payton Pritchard,BOS,4,1,11690,28.9,11.56,17.3,52.0,PG,,27.3,29.42,,31.75,3.0,,1,0,0,0,0,0,1,2.47219846,23.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022677,Aaron Nesmith,IND,15,0,8920,20.9,8.36,12.5,37.6,SF,SG,17.35,27.92,IN STARTING LINEUP,21.75,15.0,,0,1,1,0,0,1,1,2.343049327,19.0,11.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022680,Isaiah Joe,OKC,1,1,6690,12.9,5.16,7.7,23.2,SG,,17.61,22.08,,2.5,3.0,,0,1,0,0,0,0,1,1.928251121,29.0,,,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022681,Tyrese Maxey,PHI,9,0,17540,45.6,18.24,27.4,82.1,PG,,45.42,32.42,IN STARTING LINEUP,46.0,2.0,,1,0,0,0,0,0,1,2.59977195,15.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022683,Paul Reed,DET,2,1,6000,0.0,0.0,0.0,0.0,C,,11.67,7.92,,6.75,0.0,,0,0,0,0,1,0,0,0.0,38.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022686,Obi Toppin,IND,15,1,10090,21.7,8.68,13.0,39.1,PF,C,20.16,21.58,,10.75,1.0,,0,0,0,1,1,1,1,2.150644202,25.0,5.0,,1.781900011,,1.737403839,,1.664531032,44.0,1.857137698,37.0,1.875950065,
26022025,7022691,Onyeka Okongwu,ATL,8,0,13230,32.6,13.04,19.6,58.7,C,,29.17,32.33,IN STARTING LINEUP,34.25,1.0,,0,0,0,0,1,0,1,2.46409675,19.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,37.0,1.875950065,
26022025,7022702,Precious Achiuwa,NYK,11,0,8680,25.6,10.24,15.4,46.1,C,PF,19.47,18.0,,24.5,35.0,,0,0,0,1,1,1,1,2.949308756,5.0,1.0,,1.781900011,,1.737403839,,1.664531032,44.0,1.857137698,37.0,1.875950065,
26022025,7022704,Tyrese Haliburton,IND,15,0,17010,42.7,17.08,25.6,76.9,PG,,40.51,52.25,IN STARTING LINEUP,67.75,4.0,,1,0,0,0,0,0,1,2.510288066,20.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022706,Xavier Tillman,BOS,4,1,6000,0.0,0.0,0.0,0.0,C,PF,3.85,0.25,,3.5,0.0,,0,0,0,1,1,1,0,0.0,38.0,24.5,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022707,Tre Jones,CHI,7,1,6000,16.5,6.6,9.9,29.7,PG,,14.02,12.17,,24.5,1.0,,1,0,0,0,0,0,1,2.75,8.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022708,Devin Vassell,SAS,5,0,11050,28.5,11.4,17.1,51.3,SG,SF,27.54,18.58,IN STARTING LINEUP,19.25,2.0,,0,1,1,0,0,1,1,2.57918552,13.0,12.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022714,Isaiah Stewart,DET,2,1,7000,15.9,6.36,9.5,28.6,C,,18.42,18.42,,15.75,0.0,,0,0,0,0,1,0,1,2.271428571,23.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,37.0,1.875950065,
26022025,7022717,Immanuel Quickley,TOR,6,0,13300,37.8,15.12,22.7,68.0,PG,,30.12,39.25,IN STARTING LINEUP,30.0,20.0,,1,0,0,0,0,0,1,2.842105263,1.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022742,Killian Hayes,BKN,10,0,9090,20.6,8.24,12.4,37.1,PG,,19.67,19.67,IN STARTING LINEUP,33.5,3.0,,1,0,0,0,0,0,1,2.266226623,26.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022744,Deni Avdija,POR,17,0,15020,39.4,15.76,23.6,70.9,SF,PF,30.8,38.83,IN STARTING LINEUP,8.0,4.0,Y,0,0,1,1,0,1,1,2.623169108,7.0,6.0,,1.781900011,,1.737403839,47.0,1.664531032,44.0,1.857137698,,1.875950065,
26022025,7022746,KJ Martin,UTA,13,0,6690,17.6,7.04,10.6,31.7,PF,,13.59,14.17,IN STARTING LINEUP,29.25,12.0,,0,0,0,1,0,0,1,2.630792227,15.0,,,1.781900011,,1.737403839,,1.664531032,44.0,1.857137698,,1.875950065,
26022025,7022749,Anthony Gill,WAS,12,1,6000,0.0,0.0,0.0,0.0,PF,C,3.63,3.33,,0.0,0.0,,0,0,0,1,1,1,0,0.0,38.5,10.5,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022750,Jae'Sean Tate,HOU,14,1,6000,8.6,3.44,5.2,15.5,SF,PF,8.8,6.0,,18.0,0.0,,0,0,1,1,0,1,0,1.433333333,34.0,21.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022760,Mason Jones,SAC,16,1,6000,0.0,0.0,0.0,0.0,SG,,6.57,6.42,,0.0,0.0,,0,1,0,0,0,0,0,0.0,40.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022797,Day'Ron Sharpe,BKN,10,0,13310,28.6,11.44,17.2,51.5,C,,21.02,25.08,IN STARTING LINEUP,62.75,0.0,,0,0,0,0,1,0,1,2.148760331,25.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,37.0,1.875950065,
26022025,7022803,Jaden Springer,UTA,13,1,6000,0.0,0.0,0.0,0.0,PG,SG,4.68,4.67,,15.75,0.0,,1,1,0,0,0,1,0,0.0,44.5,24.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022805,Miles McBride,NYK,11,1,8040,19.9,7.96,11.9,35.8,PG,SG,18.8,23.25,,12.0,7.0,,1,1,0,0,0,1,1,2.475124378,22.0,8.0,40.0,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022807,Quentin Grimes,PHI,9,0,12350,32.0,12.8,19.2,57.6,SG,SF,21.56,26.08,IN STARTING LINEUP,8.25,2.0,,0,1,1,0,0,1,1,2.591093117,12.0,10.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022809,Dalano Banton,POR,17,1,6180,7.3,2.92,4.4,13.1,PG,SG,16.26,6.42,,10.75,0.0,,1,1,0,0,0,1,0,1.181229773,34.0,18.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022812,Cade Cunningham,DET,2,0,20170,52.1,20.84,31.3,93.8,PG,,50.45,60.58,IN STARTING LINEUP,42.5,3.0,,1,0,0,0,0,0,1,2.583044125,16.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022819,Sandro Mamukelashvili,SAS,5,1,6000,11.5,4.6,6.9,20.7,PF,C,9.53,13.17,,24.0,0.0,,0,0,0,1,1,1,0,1.916666667,27.0,6.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022829,Corey Kispert,WAS,12,1,7740,17.2,6.88,10.3,31.0,SF,SG,19.68,15.0,,29.75,2.0,,0,1,1,0,0,1,1,2.222222222,21.0,13.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022831,Keon Johnson,BKN,10,0,10310,25.8,10.32,15.5,46.4,SG,PG,20.23,28.0,IN STARTING LINEUP,35.25,4.0,,1,1,0,0,0,1,1,2.50242483,18.0,7.0,40.0,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022836,Davion Mitchell,MIA,0,0,8230,22.5,9.0,13.5,40.5,PG,,17.19,18.58,IN STARTING LINEUP,34.5,6.0,,1,0,0,0,0,0,1,2.733900365,10.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022837,Neemias Queta,BOS,4,1,6000,12.4,4.96,7.4,22.3,C,,12.2,6.25,,4.25,0.0,,0,0,0,0,1,0,1,2.066666667,29.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,37.0,1.875950065,
26022025,7022838,Ziaire Williams,BKN,10,0,11470,26.3,10.52,15.8,47.3,SF,SG,20.92,27.92,IN STARTING LINEUP,37.0,1.0,,0,1,1,0,0,1,1,2.292938099,20.0,12.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022845,Aaron Wiggins,OKC,1,1,9880,18.7,7.48,11.2,33.7,SF,,20.69,26.83,,35.25,2.0,,0,0,1,0,0,0,1,1.892712551,24.0,,,1.781900011,,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022847,Jared Butler,PHI,9,1,6330,4.6,1.84,2.8,8.3,PG,,13.78,16.33,,0.0,1.0,,1,0,0,0,0,0,0,0.726698262,36.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022853,Josh Giddey,CHI,7,0,17200,37.3,14.92,22.4,67.1,PG,,35.28,60.17,IN STARTING LINEUP,52.0,5.0,,1,0,0,0,0,0,1,2.168604651,29.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022855,Alperen Sengun,HOU,14,0,17270,52.2,20.88,31.3,94.0,C,,42.07,48.17,IN STARTING LINEUP,29.75,5.0,,0,0,0,0,1,0,1,3.022582513,4.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,37.0,1.875950065,
26022025,7022856,Jalen Green,HOU,14,0,13920,38.1,15.24,22.9,68.6,SG,,34.22,46.5,IN STARTING LINEUP,35.75,22.0,,0,1,0,0,0,0,1,2.737068966,7.0,,,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022859,Jock Landale,HOU,14,1,6600,0.0,0.0,0.0,0.0,C,,10.22,11.67,,8.75,0.0,,0,0,0,0,1,0,0,0.0,38.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022864,Sam Hauser,BOS,4,0,6110,18.6,7.44,11.2,33.5,PF,SF,15.38,12.67,,5.75,9.0,,0,0,1,1,0,1,1,3.044189853,3.0,1.0,,1.781900011,,1.737403839,47.0,1.664531032,44.0,1.857137698,,1.875950065,
26022025,7022865,Justin Champagnie,WAS,12,1,6700,12.0,4.8,7.2,21.6,SF,PF,17.64,13.33,,12.25,0.0,,0,0,1,1,0,1,1,1.791044776,27.0,17.0,,1.781900011,,1.737403839,47.0,1.664531032,44.0,1.857137698,,1.875950065,
26022025,7022869,Trendon Watford,BKN,10,1,9560,21.6,8.64,13.0,38.9,PF,C,17.35,23.67,,13.25,1.0,,0,0,0,1,1,1,1,2.259414226,21.0,3.0,,1.781900011,,1.737403839,,1.664531032,44.0,1.857137698,37.0,1.875950065,
26022025,7022890,Jeff Dowtin,PHI,9,1,6000,0.0,0.0,0.0,0.0,PG,,8.09,6.5,,0.0,0.0,,1,0,0,0,0,0,0,0.0,44.5,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022912,Matt Ryan,NYK,11,1,6000,0.0,0.0,0.0,0.0,SF,SG,2.53,2.58,,0.0,0.0,,0,1,1,0,0,1,0,0.0,42.0,24.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022946,Lindy Waters,DET,2,1,6000,0.0,0.0,0.0,0.0,PF,,11.95,2.0,,5.5,0.0,,0,0,0,1,0,0,0,0.0,38.5,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022947,Dyson Daniels,ATL,8,0,15170,38.0,15.2,22.8,68.4,SG,,34.43,42.58,IN STARTING LINEUP,34.75,2.0,,0,1,0,0,0,0,1,2.504943968,17.0,,,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022948,Scoot Henderson,POR,17,1,11520,31.2,12.48,18.7,56.2,PG,,26.39,27.17,,25.5,2.0,,1,0,0,0,0,0,1,2.708333333,11.0,,40.0,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022950,MarJon Beauchamp,LAC,3,1,6000,0.0,0.0,0.0,0.0,SF,SG,4.42,6.42,,0.0,0.0,,0,1,1,0,0,1,0,0.0,42.0,24.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022956,Orlando Robinson,TOR,6,1,6000,0.0,0.0,0.0,0.0,C,,9.9,16.0,,19.25,0.0,,0,0,0,0,1,0,0,0.0,38.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022965,Johnny Juzang,UTA,13,1,6080,11.5,4.6,6.9,20.7,SG,SF,13.87,12.17,,13.25,0.0,,0,1,1,0,0,1,0,1.891447368,30.0,21.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022970,Keon Ellis,SAC,16,1,7730,20.3,8.12,12.2,36.5,SG,PG,17.71,10.42,,26.25,3.0,,1,1,0,0,0,1,1,2.626131953,10.0,5.0,40.0,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022975,JD Davison,BOS,4,1,6000,0.0,0.0,0.0,0.0,PG,,3.06,5.0,,3.0,0.0,,1,0,0,0,0,0,0,0.0,44.5,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022979,Tyrese Martin,BKN,10,1,7750,18.0,7.2,10.8,32.4,SG,,16.47,14.75,,5.5,2.0,,0,1,0,0,0,0,1,2.322580645,22.0,,,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022982,Andrew Nembhard,IND,15,0,9510,29.0,11.6,17.4,52.2,SG,PG,23.92,20.5,IN STARTING LINEUP,10.5,28.0,,1,1,0,0,0,1,1,3.049421661,2.0,1.0,40.0,1.781900011,45.0,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022984,Bennedict Mathurin,IND,15,1,10600,23.4,9.36,14.0,42.1,SF,,27.9,18.5,,19.0,0.0,,0,0,1,0,0,0,1,2.20754717,22.0,,,1.781900011,,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7022985,Jalen Duren,DET,2,0,15520,32.1,12.84,19.3,57.8,C,,31.35,41.75,IN STARTING LINEUP,32.75,1.0,,0,0,0,0,1,0,1,2.068298969,28.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,37.0,1.875950065,
26022025,7022989,Dalen Terry,CHI,7,1,6000,10.4,4.16,6.2,18.7,SF,,9.12,16.58,,15.25,1.0,,0,0,1,0,0,0,0,1.733333333,29.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7022993,Ochai Agbaji,TOR,6,1,7700,22.0,8.8,13.2,39.6,PF,,20.26,12.83,IN STARTING LINEUP,16.5,6.0,,0,0,0,1,0,0,1,2.857142857,6.0,,,1.781900011,,1.737403839,,1.664531032,44.0,1.857137698,,1.875950065,
26022025,7022996,Keegan Murray,SAC,16,0,10640,26.5,10.6,15.9,47.7,PF,,27.0,25.5,IN STARTING LINEUP,43.0,1.0,,0,0,0,1,0,0,1,2.490601504,17.0,,,1.781900011,,1.737403839,,1.664531032,44.0,1.857137698,,1.875950065,
26022025,7022999,David Roddy,PHI,9,1,6000,9.8,3.92,5.9,17.6,PF,SF,11.03,12.75,,0.0,0.0,,0,0,1,1,0,1,0,1.633333333,29.0,22.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7023001,Jake LaRavia,SAC,16,1,6940,9.5,3.8,5.7,17.1,PF,SF,18.27,8.58,,-0.5,0.0,,0,0,1,1,0,1,0,1.368876081,30.0,23.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7023003,E.J. Liddell,CHI,7,1,6000,0.0,0.0,0.0,0.0,C,,4.71,6.58,,0.0,0.0,,0,0,0,0,1,0,0,0.0,38.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7023005,Jabari Smith,HOU,14,0,9420,31.6,12.64,19.0,56.9,PF,C,24.41,20.08,IN STARTING LINEUP,22.0,33.0,,0,0,0,1,1,1,1,3.354564756,2.0,2.0,,1.781900011,,1.737403839,,1.664531032,44.0,1.857137698,37.0,1.875950065,
26022025,7023008,Blake Wesley,SAS,5,1,6000,0.0,0.0,0.0,0.0,PG,,7.14,1.67,,13.75,0.0,,1,0,0,0,0,0,0,0.0,44.5,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7023010,Malaki Branham,SAS,5,1,6000,0.0,0.0,0.0,0.0,SG,SF,7.17,1.5,,2.5,0.0,,0,1,1,0,0,1,0,0.0,40.0,31.0,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7023011,Bryce McGowens,POR,17,3,6000,0.0,0.0,0.0,0.0,SG,,3.75,8.92,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0.0,0.0,,0,1,0,0,0,0,0,0.0,40.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7023018,Jaylin Williams,OKC,1,1,7050,0.0,0.0,0.0,0.0,C,,18.55,12.33,,4.0,0.0,,0,0,0,0,1,0,0,0.0,38.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7023019,Jalen Williams,OKC,1,0,15110,43.7,17.48,26.2,78.7,PF,SF,39.77,44.17,IN STARTING LINEUP,35.75,7.0,,0,0,1,1,0,1,1,2.892124421,5.0,4.0,,1.781900011,,1.737403839,47.0,1.664531032,44.0,1.857137698,,1.875950065,
26022025,7023020,Ousmane Dieng,OKC,1,1,6000,0.0,0.0,0.0,0.0,C,PF,9.47,17.0,,0.0,0.0,,0,0,0,1,1,1,0,0.0,38.0,24.5,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7023021,Chet Holmgren,OKC,1,0,13510,34.8,13.92,20.9,62.6,C,PF,35.55,35.42,IN STARTING LINEUP,61.75,5.0,,0,0,0,1,1,1,1,2.575869726,16.0,8.0,,1.781900011,,1.737403839,,1.664531032,44.0,1.857137698,37.0,1.875950065,
26022025,7023023,Walker Kessler,UTA,13,0,16310,36.8,14.72,22.1,66.2,C,,34.63,39.0,IN STARTING LINEUP,55.5,0.0,,0,0,0,0,1,0,1,2.256284488,24.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,37.0,1.875950065,
26022025,7023026,Shaedon Sharpe,POR,17,1,10400,22.7,9.08,13.6,40.9,SG,SF,27.36,22.17,,57.5,1.0,,0,1,1,0,0,1,1,2.182692308,25.0,18.0,,1.781900011,45.0,1.737403839,47.0,1.664531032,,1.857137698,,1.875950065,
26022025,7023027,Jabari Walker,POR,17,1,6790,15.2,6.08,9.1,27.4,PF,C,10.2,29.58,,23.0,3.0,,0,0,0,1,1,1,1,2.238586156,22.0,4.0,,1.781900011,,1.737403839,,1.664531032,44.0,1.857137698,37.0,1.875950065,
26022025,7023031,Dominick Barlow,ATL,8,1,6000,0.0,0.0,0.0,0.0,PF,C,6.79,10.92,,0.0,0.0,,0,0,0,1,1,1,0,0.0,38.5,10.5,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
26022025,7023033,Julian Champagnie,SAS,5,1,7590,11.3,4.52,6.8,20.3,SF,,19.79,19.08,,23.5,0.0,,0,0,1,0,0,0,0,1.488801054,33.0,,,1.781900011,,1.737403839,,1.664531032,,1.857137698,,1.875950065,
